id,lemma,pos,count
4271,ляжыць,VERB,11
4272,вырашыць,VERB,11
4273,шчак,NOUN,11
4274,сцішна,ADV,11
4275,будоўля,NOUN,11
4276,пракляцць,VERB,11
4277,матор,NOUN,11
4278,страшэнны,ADJ,11
4279,слова,PROPN,11
4280,зямны,NOUN,11
4281,гародзе,NOUN,11
4282,ё,NOUN,11
4283,лучына,PROPN,11
4284,граніт,NOUN,11
4285,чуб,NOUN,11
4286,пазныць,VERB,11
4287,людскі,DET,11
4288,слухаць,NOUN,11
4289,дуб,PROPN,11
4290,сумненне,NOUN,11
4291,точыць,VERB,11
4292,кідацца,VERB,11
4293,выгода,NOUN,11
4294,прастор,NOUN,11
4295,лаваць,VERB,11
4296,выган,NOUN,11
4297,сляды,NOUN,11
4298,вугл,NOUN,11
4299,галоўны,ADJ,11
4300,дрэмле,ADV,11
4301,ночка,PROPN,11
4302,свабодна,ADV,11
4303,утульны,ADJ,11
4304,раён,NOUN,11
4305,ржавы,ADJ,11
4306,вясёла,ADJ,11
4307,зны,VERB,11
4308,паляна,NOUN,11
4309,ясны,ADV,11
4310,густы,NOUN,11
4311,вяль,PROPN,11
4312,перун,NOUN,11
4313,з’яўляцца,VERB,11
4314,занядбаць,VERB,11
4315,зляцець,VERB,11
4316,вёсны,NOUN,11
4317,зачаць,VERB,11
4318,авёс,NOUN,11
4319,мгла,NOUN,11
4320,дуж,NOUN,11
4321,я,NOUN,11
4322,жвава,ADV,11
4323,зваліць,VERB,11
4324,творчасць,NOUN,11
4325,змаўкаць,VERB,11
4326,шчырасць,NOUN,11
4327,варты,ADJ,11
4328,ярасны,ADJ,11
4329,хрып,NOUN,11
4330,збыць,VERB,11
4331,сядла,NOUN,11
4332,повен,NOUN,11
4333,крылата,NOUN,11
4334,асення,ADJ,11
4335,заняцца,VERB,11
4336,афрыка,PROPN,11
4337,спыняцца,VERB,11
4338,ігнат,PROPN,11
4339,змогі,NOUN,11
4340,пётр,PROPN,11
4341,паўсюль,ADV,11
4342,дзетачка,NOUN,11
4343,лезьці,VERB,11
4344,после,ADP,11
4345,стрэса,NOUN,11
4346,сэрцайка,NOUN,11
4347,міма,ADP,11
4348,зязюлька,NOUN,11
4349,палегчы,VERB,11
4350,стыхія,NOUN,11
4351,расправа,NOUN,11
4352,дзядзінец,NOUN,11
4353,гаць,NOUN,11
4354,прытаіцца,VERB,11
4355,заціснуць,VERB,11
4356,стражнік,NOUN,11
4357,галубок,NOUN,11
4358,варашылаў,PROPN,11
4359,кутак,NOUN,11
4360,загоіць,VERB,11
4361,летась,ADV,11
4362,палата,NOUN,11
4363,непаўторны,ADJ,11
4364,ажаніцца,VERB,11
4365,заход,NOUN,11
4366,друы,ADJ,11
4367,каска,NOUN,11
4368,славянскі,ADJ,11
4369,закруціць,VERB,11
4370,відзець,VERB,11
4371,ліхі,NOUN,11
4372,заля,NOUN,11
4373,выбіць,VERB,11
4374,пацер,NOUN,11
4375,завіруха,NOUN,11
4376,неспакойна,ADV,11
4377,нясі,ADV,11
4378,неўміручы,ADJ,11
4379,грам,NOUN,11
4380,грош,NOUN,11
4381,небарака,ADV,11
4382,баява,NOUN,11
4383,пісар,NOUN,11
4384,рассыпаць,VERB,11
4385,жджэ,PART,11
4386,лега,VERB,11
4387,твар,PROPN,11
4388,абдымаць,VERB,11
4389,слух,NOUN,11
4390,свішкаць,VERB,11
4391,гандляр,NOUN,11
4392,боль,PROPN,11
4393,узнімаць,VERB,11
4394,кроўны,ADJ,11
4395,крошка,NOUN,11
4396,сарочка,NOUN,11
4397,шугаць,VERB,11
4398,разглядаць,VERB,11
4399,банкет,NOUN,11
4400,пустэча,NOUN,11
4401,паніча,VERB,11
4402,горо,NOUN,11
4403,адзінока,ADV,11
4404,дняпроўскі,ADJ,11
4405,палянін,NOUN,11
4406,халат,NOUN,11
4407,апратка,NOUN,11
4408,бадзянне,NOUN,11
4409,адводзіць,VERB,11
4410,дыхнуць,VERB,11
4411,ўзмах,NOUN,11
4412,марскі,ADJ,11
4413,збажына,NOUN,11
4414,знесці,VERB,11
4415,іскрыцца,VERB,11
4416,дакладна,ADV,11
4417,згніць,VERB,11
4418,думаць,NOUN,11
4419,зараз,NOUN,11
4420,барвяны,ADJ,11
4421,многа,NOUN,11
4422,вага,NOUN,11
4423,кан,NOUN,11
4424,аўдоцце,PROPN,11
4425,падман,NOUN,11
4426,рухнуць,VERB,11
4427,дазваляць,VERB,11
4428,штурм,NOUN,11
4429,самотна,ADV,11
4430,чараваць,VERB,11
4431,мятла,NOUN,11
4432,мноя,PRON,11
4433,дымок,NOUN,11
4434,бярыцца,VERB,11
4435,аблога,NOUN,11
4436,сутарэнне,NOUN,11
4437,іскра,ADJ,11
4438,варажыць,VERB,11
4439,ня,CCONJ,11
4440,пэўны,ADJ,11
4441,каштан,NOUN,11
4442,юрай,VERB,11
4443,палезці,VERB,11
4444,крот,NOUN,11
4445,нашчэнт,ADV,11
4446,спяшаць,VERB,11
4447,молад,NOUN,11
4448,засценка,NOUN,11
4449,упіцца,VERB,11
4450,штось,PROPN,11
4451,сей,NOUN,11
4452,калек,NOUN,11
4453,трэ,ADV,11
4454,яркі,ADV,11
4455,поўна,ADJ,11
4456,аддаць,NOUN,11
4457,небывалы,ADJ,11
4458,згрызота,NOUN,11
4459,засланіць,VERB,11
4460,літанне,NOUN,11
4461,пацягнуць,VERB,11
4462,матыль,NOUN,11
4463,уратаваць,VERB,11
4464,сягонне,ADV,11
4465,старка,NOUN,11
4466,й,CCONJ,11
4467,баярына,NOUN,11
4468,разагнаць,VERB,11
4469,адарваць,VERB,11
4470,салют,NOUN,11
4471,узрастаць,VERB,11
4472,гіна,VERB,11
4473,купальскі,ADJ,11
4474,выліць,VERB,11
4475,збіваць,VERB,11
4476,спусьціць,VERB,11
4477,барыкада,NOUN,11
4478,сыпнуць,VERB,11
4479,арлянёнак,NOUN,11
4480,умесці,VERB,11
4481,калосс,NOUN,11
4482,акаваць,VERB,11
4483,эх,NOUN,11
4484,селяніна,NOUN,11
4485,курачка,NOUN,11
4486,мядзведзе,NOUN,11
4487,пастка,NOUN,11
4488,суняць,VERB,11
4489,восеньскі,ADJ,11
4490,танец,NOUN,11
4491,бачыць,ADV,11
4492,збочыць,VERB,11
4493,капец,NOUN,11
4494,кузьма,PROPN,11
4495,гадавацца,VERB,11
4496,пена,NOUN,11
4497,чырванець,VERB,11
4498,узносіцца,VERB,11
4499,скрыжаць,VERB,11
4500,праехаць,VERB,10
4501,успаміны,NOUN,10
4502,бродзіць,VERB,10
4503,хлеў,NOUN,10
4504,прыбегчы,VERB,10
4505,сыры,ADJ,10
4506,шэпча,NOUN,10
4507,учынак,NOUN,10
4508,зазіраць,VERB,10
4509,бяздонне,NOUN,10
4510,авца,NOUN,10
4511,працэнт,NOUN,10
4512,бярвенне,NOUN,10
4513,халадок,NOUN,10
4514,пяшчот,NOUN,10
4515,цяжка,ADJ,10
4516,нівы,NOUN,10
4517,паплава,NOUN,10
4518,школка,NOUN,10
4519,міла,ADJ,10
4520,лягчы,NOUN,10
4521,долі,NOUN,10
4522,акурат,NOUN,10
4523,чарвяк,NOUN,10
4524,мінцца,VERB,10
4525,мазольны,ADJ,10
4526,зрэдк,ADV,10
4527,тавар,NOUN,10
4528,верш,ADV,10
4529,выплываць,VERB,10
4530,дзесь,PROPN,10
4531,неаглядны,ADJ,10
4532,займець,VERB,10
4533,вызваліць,VERB,10
4534,суровы,NOUN,10
4535,зазвінець,VERB,10
4536,мільённы,ADJ,10
4537,ліства,NOUN,10
4538,званар,NOUN,10
4539,нечуваны,ADJ,10
4540,хвалюцца,VERB,10
4541,хрысціць,VERB,10
4542,пада,NOUN,10
4543,выткаць,VERB,10
4544,цымбалы,NOUN,10
4545,чытач,NOUN,10
4546,наўчыць,VERB,10
4547,кот,NOUN,10
4548,разбой,NOUN,10
4549,рэдактар,NOUN,10
4550,апусціцца,VERB,10
4551,увосень,NOUN,10
4552,плёс,NOUN,10
4553,глуха,PROPN,10
4554,крынічка,NOUN,10
4555,забусці,VERB,10
4556,нясць,VERB,10
4557,будучы,ADJ,10
4558,разводзіць,VERB,10
4559,дружыць,VERB,10
4560,нязмераны,ADJ,10
4561,дучэ,ADV,10
4562,нясцерпны,ADJ,10
4563,прабегчы,VERB,10
4564,вышына,NOUN,10
4565,падымць,VERB,10
4566,пралеска,NOUN,10
4567,шчыльна,ADV,10
4568,запавет,NOUN,10
4569,той,VERB,10
4570,вот,NOUN,10
4571,хваля,VERB,10
4572,зачэпіць,VERB,10
4573,жаласна,ADV,10
4574,памылка,NOUN,10
4575,заіграць,VERB,10
4576,рвыцца,VERB,10
4577,засумаваць,VERB,10
4578,закапаць,VERB,10
4579,звонкі,NOUN,10
4580,лык,NOUN,10
4581,зрэдку,ADV,10
4582,гнець,NOUN,10
4583,заслона,NOUN,10
4584,свой,NOUN,10
4585,чыноўнік,NOUN,10
4586,муз,NOUN,10
4587,тыл,NOUN,10
4588,атамны,ADJ,10
4589,буяць,VERB,10
4590,чужацкі,ADJ,10
4591,такі,PRON,10
4592,модны,ADJ,10
4593,травы,NOUN,10
4594,шчыліна,NOUN,10
4595,выкінуць,VERB,10
4596,лоўка,NOUN,10
4597,упершыню,ADV,10
4598,верны,NOUN,10
4599,плак,NOUN,10
4600,спякотны,ADJ,10
4601,слонца,NOUN,10
4602,падпор,NOUN,10
4603,шлях,ADV,10
4604,,ADJ,10
4605,змяшацца,VERB,10
4606,багацце,VERB,10
4607,смертны,ADJ,10
4608,сме,ADJ,10
4609,схапіць,VERB,10
4610,мінуўшы,ADJ,10
4611,сесці,NOUN,10
4612,далар,NOUN,10
4613,сень,NOUN,10
4614,крумкач,NOUN,10
4615,вартавы,ADJ,10
4616,нявольны,ADJ,10
4617,існаваць,VERB,10
4618,гонь,NOUN,10
4619,дурніца,NOUN,10
4620,ведамы,ADJ,10
4621,зарэзаць,VERB,10
4622,ад,PROPN,10
4623,зловіць,VERB,10
4624,карціна,NOUN,10
4625,дзецюк,NOUN,10
4626,незвычайны,ADJ,10
4627,агорнуць,VERB,10
4628,ірдзець,VERB,10
4629,поспех,NOUN,10
4630,астрожны,ADJ,10
4631,здалячы,VERB,10
4632,бярозак,NOUN,10
4633,перайначыць,VERB,10
4634,горд,NOUN,10
4635,лях,NOUN,10
4636,лебядзіны,ADJ,10
4637,тэхніка,NOUN,10
4638,пяты,NOUN,10
4639,сузор’е,NOUN,10
4640,ласкаў,NOUN,10
4641,пыць,NOUN,10
4642,палёгка,NOUN,10
4643,спадзяцца,VERB,10
4644,пабраць,VERB,10
4645,азёр,NOUN,10
4646,сярдзіты,ADJ,10
4647,жніўны,ADJ,10
4648,кулацкі,ADJ,10
4649,цэрква,NOUN,10
4650,чуткі,ADJ,10
4651,трава,ADJ,10
4652,золкі,ADJ,10
4653,кружыцца,VERB,10
4654,тупа,NOUN,10
4655,мір,PROPN,10
4656,бездань,NOUN,10
4657,нап’цца,VERB,10
4658,краь,NOUN,10
4659,закрычаць,VERB,10
4660,гандляваць,VERB,10
4661,нота,NOUN,10
4662,ненавідзець,VERB,10
4663,мысць,VERB,10
4664,няць,VERB,10
4665,спляцца,VERB,10
4666,інакш,ADV,10
4667,утульна,ADV,10
4668,мінуўшчына,NOUN,10
4669,плачы,VERB,10
4670,павярнуць,VERB,10
4671,лыск,PROPN,10
4672,абрыў,NOUN,10
4673,пал,NOUN,10
4674,няшчаст,NOUN,10
4675,адлегласць,NOUN,10
4676,пошасць,NOUN,10
4677,нядрэнны,ADJ,10
4678,пахучы,ADJ,10
4679,бсср,PROPN,10
4680,пульс,NOUN,10
4681,рэн,ADV,10
4682,разводдзе,NOUN,10
4683,яловы,ADJ,10
4684,міг,NOUN,10
4685,патрон,NOUN,10
4686,гон,NOUN,10
4687,лапаць,VERB,10
4688,сал,NOUN,10
4689,раіцца,VERB,10
4690,бяскрайні,ADJ,10
4691,ўзляць,VERB,10
4692,пта,NOUN,10
4693,горка,PROPN,10
4694,нйка,NOUN,10
4695,сцежка,ADJ,10
4696,павяваць,VERB,10
4697,бязлітасна,ADV,10
4698,міцкевіч,PROPN,10
4699,даляцець,VERB,10
4700,пачынацца,VERB,10
4701,альд,PROPN,10
4702,ўзнесці,VERB,10
4703,ткуць,VERB,10
4704,язэп,PROPN,10
4705,прасці,VERB,10
4706,дыбаць,VERB,10
4707,прарочыць,VERB,10
4708,кропка,NOUN,10
4709,няса,VERB,10
4710,сабірацца,VERB,10
4711,чырвоны,DET,10
4712,бутэлька,NOUN,10
4713,хата,ADJ,10
4714,нерухома,ADV,10
4715,сляза,ADV,10
4716,затапіць,VERB,10
4717,наступаць,VERB,10
4718,давек,NOUN,10
4719,жыцт,VERB,10
4720,змесці,VERB,10
4721,табы,NOUN,10
4722,столя,NOUN,10
4723,згасці,VERB,10
4724,адазвацца,VERB,10
4725,арбіта,NOUN,10
4726,ізноу,NOUN,10
4727,сяк,ADV,10
4728,цярэбіць,VERB,10
4729,тайны,ADJ,10
4730,морд,NOUN,10
4731,аднекуль,ADV,10
4732,сцэна,NOUN,10
4733,згубіцца,VERB,10
4734,водбліск,NOUN,10
4735,маладзенькі,ADJ,10
4736,следа,NOUN,10
4737,дача,NOUN,10
4738,галінка,PROPN,10
4739,лётчык,NOUN,10
4740,некалькі,NUM,10
4741,гэты,NOUN,10
4742,тлумачыць,VERB,10
4743,тэатр,NOUN,10
4744,падвесці,VERB,10
4745,блакіць,NOUN,10
4746,варон,PROPN,10
4747,кепска,NOUN,10
4748,звар’яцець,VERB,10
4749,увечары,ADV,10
4750,хіснуцца,VERB,10
4751,пуд,NOUN,10
4752,паважны,ADJ,10
4753,лажыцца,VERB,10
4754,узяць,NOUN,10
4755,дзюб,NOUN,10
4756,бадзяцца,VERB,10
4757,атуліць,VERB,10
4758,сасна,ADV,10
4759,срэбраны,ADJ,10
4760,канчацца,VERB,10
4761,невясёла,ADJ,10
4762,меншы,ADJ,10
4763,адолець,VERB,10
4764,нядоль,PROPN,10
4765,пакрыўдзіць,VERB,10
4766,змест,NOUN,10
4767,узніміцца,VERB,10
4768,прынук,NOUN,10
4769,жнівень,NOUN,10
4770,развеяць,VERB,10
4771,гібець,VERB,10
4772,дрымота,NOUN,10
4773,дзядок,NOUN,10
4774,камуна,PROPN,10
4775,павук,NOUN,10
4776,сыпць,VERB,10
4777,любоўны,ADJ,10
4778,ўспець,VERB,10
4779,бацькаўскі,ADJ,10
4780,радасьць,NOUN,10
4781,жаніх,NOUN,10
4782,абавязак,NOUN,10
4783,падушка,NOUN,10
4784,зломіць,VERB,10
4785,схамянуцца,VERB,10
4786,дабрадзей,NOUN,10
4787,рыпіць,VERB,10
4788,перад,NOUN,10
4789,прыкаваць,VERB,10
4790,ступ,NOUN,10
4791,ўпярод,NOUN,10
4792,усплыць,VERB,10
4793,легчы,NOUN,10
4794,пагладзіць,VERB,10
4795,вырастаць,VERB,10
4796,сыт,NOUN,10
4797,здрыгануцца,VERB,10
4798,замяніць,VERB,10
4799,кпіць,VERB,10
4800,стада,NOUN,10
4801,клікаць,NOUN,10
4802,мурашка,NOUN,10
4803,звіць,VERB,10
4804,надпіс,NOUN,10
4805,зялёны,VERB,10
4806,святло,VERB,10
4807,нагайка,NOUN,10
4808,сцвярджаць,VERB,10
4809,нізка,ADJ,10
4810,нячутна,ADV,10
4811,высь,VERB,10
4812,вакзал,NOUN,10
4813,вуда,NOUN,10
4814,угор,NOUN,10
4815,заец,NOUN,10
4816,праходзіць,VERB,10
4817,змога,NOUN,10
4818,усходзіць,VERB,10
4819,лужына,NOUN,10
4820,безнадзейны,ADJ,10
4821,сланечнік,NOUN,10
4822,свой,ADJ,10
4823,кляновы,ADJ,10
4824,хворы,NOUN,10
4825,сварка,NOUN,10
4826,брацкі,ADJ,10
4827,ісцзабу,VERB,10
4828,аднак,ADV,10
4829,адменны,ADJ,10
4830,дашчэнт,NOUN,10
4831,вата,NOUN,10
4832,гумно,NOUN,10
4833,ліхадзея,NOUN,10
4834,роўна,ADJ,10
4835,злота,NOUN,10
4836,мкнуцца,VERB,10
4837,зарунець,VERB,10
4838,ночкі,ADJ,10
4839,дурань,NOUN,10
4840,кепска,ADJ,10
4841,луска,NOUN,10
4842,жыцць,VERB,10
4843,зубр,NOUN,10
4844,спяць,VERB,10
4845,пярэчыць,VERB,10
4846,вяз,NOUN,10
4847,жывучы,ADJ,10
4848,мах,NOUN,10
4849,глупства,NOUN,10
4850,радзіма,ADJ,10
4851,вораг,PROPN,10
4852,пацеха,NOUN,10
4853,вогненны,ADJ,10
4854,чаго,PRON,10
4855,славы,ADJ,10
4856,горачы,ADJ,10
4857,пакарыць,VERB,10
4858,навука,ADJ,10
4859,пуставаць,VERB,10
4860,званок,NOUN,10
4861,вока,PROPN,10
4862,неразлучны,ADJ,10
4863,разганяць,VERB,10
4864,сурма,NOUN,10
4865,пальцца,VERB,10
4866,гр,NOUN,10
4867,аўтар,NOUN,10
4868,абнімаць,VERB,10
4869,падхапіць,VERB,10
4870,наяве,ADV,10
4871,сукенка,NOUN,10
4872,дуд,NOUN,10
4873,навяваць,VERB,10
4874,слёз,NOUN,10
4875,атрутны,ADJ,10
4876,кінжал,NOUN,10
4877,прыслаць,VERB,10
4878,відны,ADJ,10
4879,зрубель,NOUN,10
4880,драмаць,VERB,10
4881,ігр,NOUN,10
4882,барана,NOUN,10
4883,школьны,ADJ,10
4884,кастр,NOUN,10
4885,захапіць,VERB,10
4886,выганяць,VERB,10
4887,хатні,ADJ,10
4888,сястрыка,NOUN,10
4889,жаб,NOUN,10
4890,ўсходзіць,VERB,10
4891,святлей,ADV,10
4892,адлятаць,VERB,10
4893,навальнічны,ADJ,10
4894,вушэй,NOUN,10
4895,ачысціць,VERB,10
4896,змераць,VERB,10
4897,спляць,VERB,10
4898,акрыць,VERB,10
4899,сёмы,ADJ,10
4900,тутка,ADV,10
4901,аджыць,VERB,10
4902,дакрануцца,VERB,10
4903,залегчы,VERB,10
4904,журботна,ADV,9
4905,трэскі,ADJ,9
4906,бараніцца,VERB,9
4907,прысяга,NOUN,9
4908,удаць,VERB,9
4909,вокан,NOUN,9
4910,кабыла,NOUN,9
4911,ціхутка,ADV,9
4912,зараставаць,VERB,9
4913,стон,NOUN,9
4914,людны,ADJ,9
4915,уздоўж,ADP,9
4916,пастаць,VERB,9
4917,ляска,NOUN,9
4918,канец,PROPN,9
4919,адплываць,VERB,9
4920,адпаць,VERB,9
4921,дубр,NOUN,9
4922,сірацінка,NOUN,9
4923,шалець,VERB,9
4924,асабліва,ADV,9
4925,імшар,NOUN,9
4926,гурма,NOUN,9
4927,ка,NOUN,9
4928,карма,NOUN,9
4929,змяшаць,VERB,9
4930,дый,NOUN,9
4931,валяцца,VERB,9
4932,якуб,PROPN,9
4933,аерці,VERB,9
4934,лямант,NOUN,9
4935,аматар,NOUN,9
4936,нямець,VERB,9
4937,баран,NOUN,9
4938,замкнуць,VERB,9
4939,дыба,NOUN,9
4940,майстра,NOUN,9
4941,шкляны,ADJ,9
4942,пагасіць,VERB,9
4943,справядлівасць,NOUN,9
4944,травіца,NOUN,9
4945,людскі,NOUN,9
4946,натхнёны,ADJ,9
4947,наступіць,VERB,9
4948,паль,VERB,9
4949,хто,ADJ,9
4950,маленне,NOUN,9
4951,пячы,VERB,9
4952,т,ADJ,9
4953,пакорна,ADV,9
4954,ярасць,NOUN,9
4955,здарацца,VERB,9
4956,кравец,NOUN,9
4957,прыпасці,VERB,9
4958,жаніць,VERB,9
4959,імчыць,VERB,9
4960,тры,NOUN,9
4961,наадварот,ADV,9
4962,сярмяжка,NOUN,9
4963,пракляць,VERB,9
4964,мундзір,NOUN,9
4965,шасціць,VERB,9
4966,цяжкі,NOUN,9
4967,абедаць,VERB,9
4968,звернуць,VERB,9
4969,клацца,VERB,9
4970,каласіцца,VERB,9
4971,дзевяць,NUM,9
4972,подых,NOUN,9
4973,грымотны,ADJ,9
4974,пісьм,NOUN,9
4975,мкнуць,VERB,9
4976,а,INTJ,9
4977,звярнуцца,VERB,9
4978,музей,NOUN,9
4979,гутарыць,VERB,9
4980,навучыць,VERB,9
4981,караля,VERB,9
4982,кіламетр,NOUN,9
4983,мільярд,NOUN,9
4984,лбом,NOUN,9
4985,кабзар,NOUN,9
4986,навечна,ADV,9
4987,паўноч,NOUN,9
4988,белавеж,PROPN,9
4989,рынуцца,VERB,9
4990,агніст,NOUN,9
4991,збожжа,VERB,9
4992,тэма,NOUN,9
4993,сьлеза,NOUN,9
4994,бліжы,NOUN,9
4995,ляцець,NOUN,9
4996,карчомка,NOUN,9
4997,сіельская,NOUN,9
4998,запрашаць,VERB,9
4999,багата,NOUN,9
5000,гулянка,NOUN,9
5001,мала,VERB,9
5002,сярмяг,NOUN,9
5003,дуб,SCONJ,9
5004,помсты,ADJ,9
5005,спаганіць,VERB,9
5006,васіль,PROPN,9
5007,саколік,NOUN,9
5008,замуж,ADV,9
5009,сядло,NOUN,9
5010,жывіцца,VERB,9
5011,фіга,NOUN,9
5012,скалануць,VERB,9
5013,лон,NOUN,9
5014,рассецца,VERB,9
5015,арыштант,NOUN,9
5016,вянуць,VERB,9
5017,зычыць,VERB,9
5018,хмуры,ADJ,9
5019,мамка,NOUN,9
5020,канчаць,VERB,9
5021,гурб,NOUN,9
5022,сіротка,ADV,9
5023,мілы,ADV,9
5024,скарынка,NOUN,9
5025,ганіць,VERB,9
5026,піск,NOUN,9
5027,таполь,PROPN,9
5028,рубіна,NOUN,9
5029,ляж,NOUN,9
5030,вольны,PROPN,9
5031,задаць,VERB,9
5032,агнь,NOUN,9
5033,пажыць,VERB,9
5034,вадзіць,VERB,9
5035,пасцца,VERB,9
5036,лірнік,NOUN,9
5037,ладок,NOUN,9
5038,даляць,VERB,9
5039,клянцца,VERB,9
5040,пят,NOUN,9
5041,спалены,ADJ,9
5042,гасна,NOUN,9
5043,сеча,NOUN,9
5044,паць,NOUN,9
5045,калматы,ADJ,9
5046,лістота,NOUN,9
5047,закласці,VERB,9
5048,сымон,PROPN,9
5049,зайздросьціць,VERB,9
5050,вішнёвы,ADJ,9
5051,наўкруг,ADV,9
5052,ліха,NOUN,9
5053,лодка,NOUN,9
5054,цялят,NOUN,9
5055,цагліна,NOUN,9
5056,вазіць,VERB,9
5057,радзіна,NOUN,9
5058,вылазіць,VERB,9
5059,вар’яцець,VERB,9
5060,енчыць,VERB,9
5061,ваўкалак,NOUN,9
5062,філосаф,NOUN,9
5063,рай,VERB,9
5064,аршына,NOUN,9
5065,паплакаць,VERB,9
5066,ніхай,PART,9
5067,ганусь,PROPN,9
5068,бедна,ADV,9
5069,спапяліць,VERB,9
5070,і,NOUN,9
5071,маскаль,NOUN,9
5072,парушаць,VERB,9
5073,ўлева,ADV,9
5074,здаль,NOUN,9
5075,клапот,NOUN,9
5076,луста,NOUN,9
5077,слёзна,ADV,9
5078,памыць,VERB,9
5079,правы,ADJ,9
5080,шыпшына,NOUN,9
5081,пацерка,NOUN,9
5082,папараць,VERB,9
5083,па-новаму,ADV,9
5084,загрымець,VERB,9
5085,ўбор,NOUN,9
5086,арэх,NOUN,9
5087,адбудаваць,VERB,9
5088,мала,NOUN,9
5089,шавец,NOUN,9
5090,воласць,NOUN,9
5091,выгнанне,NOUN,9
5092,трэск,NOUN,9
5093,вісельня,NOUN,9
5094,забурліць,VERB,9
5095,смецца,VERB,9
5096,гамалія,PROPN,9
5097,запытанне,NOUN,9
5098,трэснуць,VERB,9
5099,раз’юшыць,VERB,9
5100,быа,NOUN,9
5101,коннік,NOUN,9
5102,спускацца,VERB,9
5103,абіваць,VERB,9
5104,гаспадарыць,VERB,9
5105,небяспека,NOUN,9
5106,трапляць,VERB,9
5107,апускаць,VERB,9
5108,хваляванне,NOUN,9
5109,берліна,PROPN,9
5110,горах,NOUN,9
5111,магчы,NOUN,9
5112,хвол,VERB,9
5113,песціцца,VERB,9
5114,разгарацца,VERB,9
5115,спачатку,NOUN,9
5116,гаснуць,VERB,9
5117,драць,VERB,9
5118,загыць,VERB,9
5119,пуцявіна,NOUN,9
5120,баба,PROPN,9
5121,нясіць,VERB,9
5122,адходзіць,VERB,9
5123,слёза,PROPN,9
5124,балесна,NOUN,9
5125,вярніцца,VERB,9
5126,імень,NOUN,9
5127,сунцца,VERB,9
5128,збраць,VERB,9
5129,прыветны,ADJ,9
5130,горава,NOUN,9
5131,прыспаць,VERB,9
5132,заява,NOUN,9
5133,напрасна,ADV,9
5134,вецярок,NOUN,9
5135,мыш,NOUN,9
5136,выкаваць,VERB,9
5137,ўзвіцца,VERB,9
5138,набіць,VERB,9
5139,далёка,NOUN,9
5140,бляск,PROPN,9
5141,буслы,ADJ,9
5142,здраец,NOUN,9
5143,парсюк,NOUN,9
5144,знацца,VERB,9
5145,двойчы,ADV,9
5146,кроіць,VERB,9
5147,скала,NOUN,9
5148,ступой,NOUN,9
5149,дзятва,NOUN,9
5150,святлана,PROPN,9
5151,дзікі,NOUN,9
5152,шоў,NOUN,9
5153,глыбокі,NOUN,9
5154,прыгонны,ADJ,9
5155,адплаціць,VERB,9
5156,змі,ADJ,9
5157,зайздросціць,VERB,9
5158,праліваць,VERB,9
5159,налева,ADV,9
5160,сонца,PART,9
5161,ліжа,NOUN,9
5162,ноч,ADP,9
5163,бадзіцца,VERB,9
5164,адпусціць,VERB,9
5165,ўзвесці,VERB,9
5166,зорачка,NOUN,9
5167,хуткі,ADJ,9
5168,ціхы,ADJ,9
5169,верабейка,NOUN,9
5170,маскоўскі,ADJ,9
5171,зацягнуць,VERB,9
5172,ўспомне,NOUN,9
5173,падскочыць,VERB,9
5174,бязвольны,ADJ,9
5175,шклянка,NOUN,9
5176,вяда,NOUN,9
5177,дзівы,ADJ,9
5178,людска,NOUN,9
5179,сорак,ADP,9
5180,скляпенне,NOUN,9
5181,сысціся,VERB,9
5182,парабчанка,NOUN,9
5183,шалясціць,VERB,9
5184,возьмць,VERB,9
5185,спаць,NOUN,9
5186,спусціцца,VERB,9
5187,зневажаць,VERB,9
5188,узносіць,VERB,9
5189,магіла,PROPN,9
5190,жмут,NOUN,9
5191,камне,NOUN,9
5192,злегчы,VERB,9
5193,грудзі,NOUN,9
5194,ліповы,ADJ,9
5195,пралегчы,VERB,9
5196,звяртацца,VERB,9
5197,дзеце,NOUN,9
5198,пратэст,NOUN,9
5199,кусцік,NOUN,9
5200,вера,PROPN,9
5201,крыжацкі,ADJ,9
5202,навесці,VERB,9
5203,працуць,VERB,9
5204,падбіць,VERB,9
5205,справядлівы,ADJ,9
5206,адпачываць,VERB,9
5207,непарушны,ADJ,9
5208,недарэчы,ADV,9
5209,сабачы,ADJ,9
5210,пагас,NOUN,9
5211,разгадаць,VERB,9
5212,нешто,ADJ,9
5213,ласа,NOUN,9
5214,абдымак,NOUN,9
5215,гарачы,VERB,9
5216,пялёстка,NOUN,9
5217,дабрацца,VERB,9
5218,зганяць,VERB,9
5219,немалы,ADJ,9
5220,плесці,VERB,9
5221,сякер,NOUN,9
5222,сотня,ADJ,9
5223,стаўляць,VERB,9
5224,дубровы,ADJ,9
5225,блудны,ADJ,9
5226,баяр,NOUN,9
5227,кончыцца,VERB,9
5228,забабон,NOUN,9
5229,жывець,VERB,9
5230,шпак,NOUN,9
5231,нібы,CCONJ,9
5232,адпачынуць,NOUN,9
5233,называцца,VERB,9
5234,пачэсны,ADJ,9
5235,варажбітка,NOUN,9
5236,адказны,ADJ,9
5237,прыпяць,PROPN,9
5238,каморка,NOUN,9
5239,шаг,NOUN,9
5240,дабрыня,NOUN,9
5241,хмурынка,NOUN,9
5242,сасна,NOUN,9
5243,насыпаць,VERB,9
5244,адзінокі,NOUN,9
5245,паважаць,VERB,9
5246,сасці,VERB,9
