id,lemma,pos,count
31157,лень,NOUN,1
31158,удумацца,VERB,1
31159,варагчы,VERB,1
31160,памярцвелы,NOUN,1
31161,безупына,NOUN,1
31162,рахуба,NOUN,1
31163,нос,PRON,1
31164,горам-бяда,NOUN,1
31165,асвянціма,PROPN,1
31166,заграбасць,VERB,1
31167,снежць,ADJ,1
31168,царыкі-,NOUN,1
31169,адкляпаны,ADJ,1
31170,высок,PROPN,1
31171,закапацца,VERB,1
31172,калодаць,VERB,1
31173,няволяць,VERB,1
31174,адбіты,ADJ,1
31175,паварачаць,VERB,1
31176,голлё,NOUN,1
31177,дасніць,VERB,1
31178,б’ясці,VERB,1
31179,каліндарка,NOUN,1
31180,узнім,PROPN,1
31181,незакляты,ADJ,1
31182,чэшкі,NOUN,1
31183,падружжа,NOUN,1
31184,бразць,VERB,1
31185,адседка,NOUN,1
31186,-арлы,ADJ,1
31187,абармота,NOUN,1
31188,вып’е,VERB,1
31189,песіміст,NOUN,1
31190,цвісць,NOUN,1
31191,ягнятко,NOUN,1
31192,ліхвярскі,ADJ,1
31193,певуноў,SYM,1
31194,радыеактыўны,ADJ,1
31195,ліндарыць,NOUN,1
31196,праклята,VERB,1
31197,лепшы,VERB,1
31198,бездакорна,ADP,1
31199,зубы,SCONJ,1
31200,гістарычны,ADJ,1
31201,намацаны,ADJ,1
31202,старэнькаваць,VERB,1
31203,гордзій,PROPN,1
31204,згорнуты,ADJ,1
31205,сухалес,PROPN,1
31206,праклён,VERB,1
31207,намець,VERB,1
31208,распа,NOUN,1
31209,выпякаць,VERB,1
31210,парусіць,VERB,1
31211,шугня,NOUN,1
31212,згадненька,ADV,1
31213,ўсхваль,NOUN,1
31214,лацінскі,ADJ,1
31215,уступ,NOUN,1
31216,калюшка,NOUN,1
31217,івянец,PROPN,1
31218,дударова,NOUN,1
31219,надзець,NOUN,1
31220,шынкарка,PROPN,1
31221,пушчар,NOUN,1
31222,данясць,VERB,1
31223,обак,NOUN,1
31224,кардыльеры,NOUN,1
31225,замажней,ADV,1
31226,труці,NOUN,1
31227,спатнел,NOUN,1
31228,багатыр,ADJ,1
31229,прымх,NOUN,1
31230,полька,PART,1
31231,карталюшка,NOUN,1
31232,зладзець,VERB,1
31233,аглушаны,ADJ,1
31234,пацямнець,INTJ,1
31235,паразрываны,PROPN,1
31236,праводзіць,NOUN,1
31237,паласат,NOUN,1
31238,кавалёнак,PROPN,1
31239,дабрадушны,ADJ,1
31240,гляне—як,SCONJ,1
31241,ураза,NOUN,1
31242,перакуіць,VERB,1
31243,ача,NOUN,1
31244,выдзраць,VERB,1
31245,трыклінія,NOUN,1
31246,звуглёна,NOUN,1
31247,потны,NOUN,1
31248,нераскуты,ADJ,1
31249,бяздолле,NOUN,1
31250,соунейка,NOUN,1
31251,бліскоча,NOUN,1
31252,сумленьне,NOUN,1
31253,ускрэснуць,VERB,1
31254,трывож,ADV,1
31255,тароча,ADV,1
31256,гаючаць,VERB,1
31257,таркан,NOUN,1
31258,вяліок,NOUN,1
31259,распанець,VERB,1
31260,сто,NOUN,1
31261,пагаліць,VERB,1
31262,адцвіцць,VERB,1
31263,шматкі,NOUN,1
31264,куколле,NOUN,1
31265,наган,VERB,1
31266,вызавы,ADJ,1
31267,самацечкі,NOUN,1
31268,рэска,NOUN,1
31269,злаваць,AUX,1
31270,мескі,ADJ,1
31271,прастарэка,NOUN,1
31272,заставісці,VERB,1
31273,сцяны,ADJ,1
31274,туманоў,DET,1
31275,зачына,NOUN,1
31276,перапоўнен,NOUN,1
31277,табун,PROPN,1
31278,пакрова*,SYM,1
31279,вымазаны,VERB,1
31280,штукі,NOUN,1
31281,упякнені,NUM,1
31282,шумавіна,NOUN,1
31283,паўдзенны,ADJ,1
31284,лекара-табіба,NOUN,1
31285,заадно,DET,1
31286,плуод,NOUN,1
31287,дапатопны,ADJ,1
31288,устраміць,VERB,1
31289,сакаўны,NOUN,1
31290,волатавы,ADJ,1
31291,чарніць,NOUN,1
31292,брэшаш,PROPN,1
31293,свяцейшам,ADV,1
31294,вызыск,NOUN,1
31295,жаласліва,ADV,1
31296,адгасцяваць,VERB,1
31297,нарабілі,VERB,1
31298,першакрыніц,NOUN,1
31299,зломлены,ADJ,1
31300,гное,NUM,1
31301,жаўцее,VERB,1
31302,тлецца,VERB,1
31303,жалей,ADJ,1
31304,безлюдзь,ADV,1
31305,здзекавацца,PROPN,1
31306,пагорблены,ADJ,1
31307,перапаўзы,VERB,1
31308,вонкі,NOUN,1
31309,юрк,NOUN,1
31310,падмятаці,NOUN,1
31311,вясніца,NOUN,1
31312,карканне,NOUN,1
31313,карот,NOUN,1
31314,пакорлівы,ADJ,1
31315,шум-гуд,NOUN,1
31316,вяк,PROPN,1
31317,нікчомны,ADJ,1
31318,выб'е,VERB,1
31319,урна,NOUN,1
31320,гейн,PROPN,1
31321,борам-лес,NOUN,1
31322,шэршэ,ADV,1
31323,дзіва,PROPN,1
31324,ляч,VERB,1
31325,шыфроўка,NOUN,1
31326,хатомкі,ADJ,1
31327,ква-ква-ква,NOUN,1
31328,знаёць,VERB,1
31329,першакласны,ADJ,1
31330,прасць,VERB,1
31331,даглядчык,NOUN,1
31332,скруцець,VERB,1
31333,кажэ,VERB,1
31334,помнім,NOUN,1
31335,сінедрыён,NOUN,1
31336,лісліваць,VERB,1
31337,зюзюкаць,VERB,1
31338,душагуб,NOUN,1
31339,бунтуцца,VERB,1
31340,аблавы,ADJ,1
31341,баці,NOUN,1
31342,федэраліст,NOUN,1
31343,зведаны,ADJ,1
31344,дзеіцца,VERB,1
31345,кветка,PART,1
31346,нагарода,NOUN,1
31347,ўмярці,NOUN,1
31348,параска,PROPN,1
31349,узвысіцца,VERB,1
31350,пабць,VERB,1
31351,сэрац,SYM,1
31352,ахуты,VERB,1
31353,упэўніцца,VERB,1
31354,заракоча,ADV,1
31355,мацерка,NOUN,1
31356,знахарка,NOUN,1
31357,неісхадзіма,ADP,1
31358,укінцца,VERB,1
31359,выкрык,NOUN,1
31360,прыковаць,VERB,1
31361,утупіць,VERB,1
31362,заняпал,NOUN,1
31363,смугленькі,ADJ,1
31364,ўзвець,VERB,1
31365,гранк,NOUN,1
31366,адбегцца,VERB,1
31367,узбочына,NOUN,1
31368,выразней,ADV,1
31369,вэрхал,NOUN,1
31370,ўнізе,PROPN,1
31371,ёкнуць,VERB,1
31372,раць,VERB,1
31373,плеш,VERB,1
31374,шкарпэтачка,NOUN,1
31375,забінтуцца,VERB,1
31376,пацехаць,PART,1
31377,ранiшні,ADJ,1
31378,свяжысты,ADJ,1
31379,ветфельчар,NOUN,1
31380,з’язджацца,VERB,1
31381,каталік,NOUN,1
31382,бізуньскі,PROPN,1
31383,накрышка,ADV,1
31384,вокліч,PROPN,1
31385,падцякцца,VERB,1
31386,арцваць,VERB,1
31387,паводзіць,VERB,1
31388,усякаць,ADJ,1
31389,неймаверна,ADV,1
31390,надхмарны,ADJ,1
31391,абвал,NOUN,1
31392,мачы,VERB,1
31393,эўропа,PROPN,1
31394,дужаць,PROPN,1
31395,паляць,VERB,1
31396,выгрыга,VERB,1
31397,мільён,PRON,1
31398,прывязь,NOUN,1
31399,гаўкаць,VERB,1
31400,сілле,NOUN,1
31401,розг,NOUN,1
31402,хвалёна,NOUN,1
31403,уздыхнул,VERB,1
31404,штора,DET,1
31405,памяшаць,VERB,1
31406,суша,VERB,1
31407,антракт,NOUN,1
31408,азлобіцца,VERB,1
31409,гурчанне,NOUN,1
31410,важнейшы,ADJ,1
31411,узьнімцца,VERB,1
31412,адменіць,VERB,1
31413,недаспелы,ADJ,1
31414,сохна,VERB,1
31415,паўтара,NUM,1
31416,абліччы,PROPN,1
31417,падмацаванне,NOUN,1
31418,ападаючы,ADJ,1
31419,распароць,VERB,1
31420,млее,NOUN,1
31421,здрадзіцець,VERB,1
31422,сатаць,VERB,1
31423,судно,NOUN,1
31424,аніўзнач,NOUN,1
31425,падплыць,VERB,1
31426,адмёрз,VERB,1
31427,сярэдне,ADJ,1
31428,паўзець,VERB,1
31429,тагдышні,ADJ,1
31430,раскорміць,VERB,1
31431,раг,NOUN,1
31432,акрадаць,VERB,1
31433,ссыласці,VERB,1
31434,авіньёна,ADV,1
31435,гікнуць,VERB,1
31436,свіслач,ADV,1
31437,неўзначай,ADV,1
31438,ўдоўж..ая,NOUN,1
31439,рабоч,ADJ,1
31440,шумама,NOUN,1
31441,адважны,DET,1
31442,нізрынуты,ADJ,1
31443,таўсцее,INTJ,1
31444,печыва,NOUN,1
31445,размят,NOUN,1
31446,негарэлы,PROPN,1
31447,токар,NOUN,1
31448,чалавечна,ADV,1
31449,бадэн,PROPN,1
31450,ранка,NOUN,1
31451,папярэдні,NOUN,1
31452,-сявалка,NOUN,1
31453,блудзіці,VERB,1
31454,дарма,PROPN,1
31455,меск,ADJ,1
31456,пападар,NOUN,1
31457,трагедый,NOUN,1
31458,дачакець,VERB,1
31459,разьведаць,VERB,1
31460,зрачэцца,VERB,1
31461,каханка,PROPN,1
31462,успаміны,ADJ,1
31463,папавы,ADJ,1
31464,газнічка,NOUN,1
31465,наге,PRON,1
31466,цьмян,ADJ,1
31467,пераліўна,ADV,1
31468,ушчэлле,NOUN,1
31469,нуды,PROPN,1
31470,халост,ADJ,1
31471,акоя,PROPN,1
31472,акустыка,NOUN,1
31473,нягеглаць,ADJ,1
31474,цімоша,PROPN,1
31475,гора-нядоля,NOUN,1
31476,змацавацца,VERB,1
31477,крывя,SYM,1
31478,песня-скарга,NOUN,1
31479,пабеіць,VERB,1
31480,пастарэлы,ADJ,1
31481,тло,VERB,1
31482,на’т,PART,1
31483,палега,ADV,1
31484,пракосны,ADJ,1
31485,мілагучны,ADV,1
31486,атказ,NOUN,1
31487,цьмішча-сіла,NOUN,1
31488,абыймць,VERB,1
31489,асмін,NOUN,1
31490,туманна-жамчужны,ADJ,1
31491,натурай,VERB,1
31492,строф,NOUN,1
31493,трымаць,ADV,1
31494,друкі,ADJ,1
31495,зьляціць,VERB,1
31496,занясі,VERB,1
31497,сукный,NOUN,1
31498,ваверчане,NOUN,1
31499,штобы,NOUN,1
31500,ахвотна,NOUN,1
31501,страмёны,NOUN,1
31502,частушка,ADV,1
31503,нівы-гоня,NOUN,1
31504,прывалачыць,VERB,1
31505,купаць,VERB,1
31506,замэка,VERB,1
31507,анямел,VERB,1
31508,паслед,NOUN,1
31509,дні-яснота,NOUN,1
31510,мацаць,NOUN,1
31511,спрарача,NOUN,1
31512,хада,ADJ,1
31513,ўдовіны,ADJ,1
31514,медаль,NOUN,1
31515,саўсіць,DET,1
31516,ўшчэнт,NOUN,1
31517,гаманіць,PART,1
31518,плевел,NOUN,1
31519,рольнік,NOUN,1
31520,кульдык,PROPN,1
31521,шляхціцова,NOUN,1
31522,менша,ADJ,1
31523,умыты,ADJ,1
31524,рачэй,ADV,1
31525,граканне,NOUN,1
31526,сірына,NOUN,1
31527,навідавоку,NOUN,1
31528,венерына,NOUN,1
31529,сімпатычна,ADV,1
31530,ўсхваляваны,PROPN,1
31531,сасонічы,ADJ,1
31532,спей,ADV,1
31533,знаёмасць,NOUN,1
31534,дрыжнік,NOUN,1
31535,ліча,NOUN,1
31536,будзёншчына,PROPN,1
31537,спробаваць,VERB,1
31538,выказаці,VERB,1
31539,астурыя,PROPN,1
31540,залью,NOUN,1
31541,мілта,PROPN,1
31542,вужака,ADJ,1
31543,адпачыня,NOUN,1
31544,імжыцца,VERB,1
31545,міскі,PROPN,1
31546,відзіць,VERB,1
31547,-хмара,PROPN,1
31548,званчаст,NOUN,1
31549,капэл,PROPN,1
31550,бяседзе,ADV,1
31551,мудря,NOUN,1
31552,распранацца,VERB,1
31553,кароценёк,NOUN,1
31554,радзоны,ADJ,1
31555,спаткі,NOUN,1
31556,аплуціць,VERB,1
31557,пагляды,NOUN,1
31558,якомусь,VERB,1
31559,галасісты,VERB,1
31560,мініяцюрны,ADJ,1
31561,шомпал,PROPN,1
31562,ніродны,ADJ,1
31563,навясці,VERB,1
31564,верачка,NOUN,1
31565,шторок,NOUN,1
31566,аблезлы,NOUN,1
31567,пільны,ADV,1
31568,абліччы,NOUN,1
31569,цэн,NOUN,1
31570,цяліць,NUM,1
31571,красотны,ADJ,1
31572,ку-ум,NOUN,1
31573,разважлівы,ADJ,1
31574,хіжка,NOUN,1
31575,пашастаць,VERB,1
31576,дурманны,ADJ,1
31577,кугаканне,NOUN,1
31578,вязь,NOUN,1
31579,хлебе,PRON,1
31580,матараца,NOUN,1
31581,шнар,NOUN,1
31582,зданнне,ADP,1
31583,жэбрацтво,NOUN,1
31584,мараца,PROPN,1
31585,агляды,VERB,1
31586,тапіці,PROPN,1
31587,кос,DET,1
31588,стукоч,PROPN,1
31589,стрыгунка,NOUN,1
31590,крутагор’ь,PROPN,1
31591,шась,VERB,1
31592,злётаць,VERB,1
31593,свінням,NOUN,1
31594,ксціць,NOUN,1
31595,рожа,PROPN,1
31596,спрацованы,VERB,1
31597,наддзвінне,PROPN,1
31598,узьдзяць,VERB,1
31599,гаспадыні,VERB,1
31600,хатаць,NOUN,1
31601,хаваць,NOUN,1
31602,верабейкаў,ADV,1
31603,мнагаспеўнасць,NOUN,1
31604,прыб'ць,NOUN,1
31605,сарэнт,PROPN,1
31606,бяр,NOUN,1
31607,стаўляны,ADJ,1
31608,прабач,ADV,1
31609,рана-рана,ADV,1
31610,касач,NOUN,1
31611,доле,ADV,1
31612,збляднець,ADJ,1
31613,туманна,ADV,1
31614,нязведаць,ADJ,1
31615,кудысь,VERB,1
31616,пякельны,NOUN,1
31617,бурлак,NOUN,1
31618,вадапа,NOUN,1
31619,паразважаць,VERB,1
31620,недагледжаны,PROPN,1
31621,весца,NOUN,1
31622,насаджаць,VERB,1
31623,зігзаг,NOUN,1
31624,беднасць,PROPN,1
31625,забаляць,VERB,1
31626,балага,NOUN,1
31627,грымучая,NOUN,1
31628,ліквідатар,ADJ,1
31629,каро,PROPN,1
31630,бульба,INTJ,1
31631,дзевяць,VERB,1
31632,прыказанне,NOUN,1
31633,дзёгцць,NOUN,1
31634,спалохана,PROPN,1
31635,пануры,NUM,1
31636,гудзь,PRON,1
31637,сцішацца,VERB,1
31638,вузлом,NOUN,1
31639,дзеда-госць,NOUN,1
31640,маразяна,NOUN,1
31641,ярыначка,PROPN,1
31642,пайдзе,PROPN,1
31643,узманіць,VERB,1
31644,міну,VERB,1
31645,будзіць,ADP,1
31646,дрывы,PRON,1
31647,прадвеснуць,VERB,1
31648,ўтаймаваць,VERB,1
31649,знаўца,NOUN,1
31650,жандармскі,ADJ,1
31651,тачок,ADV,1
31652,паднябцца,VERB,1
31653,націснуць,VERB,1
31654,зямелькаць,VERB,1
31655,шчасьцць,VERB,1
31656,крохкі,ADJ,1
31657,равучыць,ADJ,1
31658,цемра-асляпніца,NOUN,1
31659,адсычэць,VERB,1
31660,адыдзёцца,VERB,1
31661,локаць,VERB,1
31662,удара,NOUN,1
31663,падрумянены,ADJ,1
31664,роіць,VERB,1
31665,ўліва,ADV,1
31666,іудзін,NOUN,1
31667,хам,VERB,1
31668,рурыка,NOUN,1
31669,дрыготка,ADJ,1
31670,удод,NOUN,1
31671,работая,NOUN,1
31672,макра,ADV,1
31673,асветліваць,VERB,1
31674,брычка,PROPN,1
31675,узлунаць,VERB,1
31676,сагне,VERB,1
31677,падстаўля,NOUN,1
31678,надойваць,VERB,1
31679,мроіцца-,NOUN,1
31680,гіпі-гіпі-гоп,INTJ,1
31681,заграбсці,VERB,1
31682,заруніцца,VERB,1
31683,аліндар*,SYM,1
31684,усмешкой,ADJ,1
31685,убрацца,VERB,1
31686,імгчы,NOUN,1
31687,лязо,NOUN,1
31688,учора,NOUN,1
31689,нажаць,VERB,1
31690,балотец,NOUN,1
31691,божа,PROPN,1
31692,крэсавы,ADJ,1
31693,эта,PART,1
31694,зыгмунтова,ADJ,1
31695,кія,ADJ,1
31696,прыхінацца,VERB,1
31697,спее,NOUN,1
31698,церабіць,NOUN,1
31699,закарыць,VERB,1
31700,укрыццё,NOUN,1
31701,думаў,VERB,1
31702,мармуравы,ADJ,1
31703,цэментовы,ADJ,1
31704,успенены,VERB,1
31705,паснедаць,VERB,1
31706,вятраны,NOUN,1
31707,вёрткі,ADJ,1
31708,ўсхваляць,ADV,1
31709,ганчарны,ADJ,1
31710,абясхлебліць,VERB,1
31711,ўскашэліцца,VERB,1
31712,запусцелы,ADJ,1
31713,суседзь,NOUN,1
31714,зіяннуць,NOUN,1
31715,баравікі,NOUN,1
31716,нацкоўваць,VERB,1
31717,прадзіуны,ADJ,1
31718,дыцца,VERB,1
31719,злез,ADP,1
31720,прасякнут,NOUN,1
31721,памінальны,ADJ,1
31722,спакуснік,NOUN,1
31723,пораз,ADV,1
31724,клаў,VERB,1
31725,дымка,PROPN,1
31726,задзёрсаць,ADJ,1
31727,акроп,NOUN,1
31728,Заімкі,NUM,1
31729,няжаты,ADJ,1
31730,станавы,ADJ,1
31731,блазна,ADJ,1
31732,васкрылль,VERB,1
31733,пераблытацца,VERB,1
31734,нёмнаў,ADJ,1
31735,раскавацца,VERB,1
31736,асенні,VERB,1
31737,пані,NOUN,1
31738,чарох,PROPN,1
31739,спакуслівы,ADJ,1
31740,ўзвадзіць,VERB,1
31741,стрывожа,NOUN,1
31742,грамніцаў,NOUN,1
31743,наборы*,SYM,1
31744,пык-мык,NOUN,1
31745,вышыт,NOUN,1
31746,пас,PROPN,1
31747,з'ясь,VERB,1
31748,лесе-гушчар,NOUN,1
31749,павечны,ADJ,1
31750,выракся,VERB,1
31751,золкасць,NOUN,1
31752,дзярэўка,NOUN,1
31753,спаўзаць,ADJ,1
31754,насмешкі,ADJ,1
31755,тлумача,ADV,1
31756,высыпыць,NOUN,1
31757,рабстў,NOUN,1
31758,а-ха-,NOUN,1
31759,дыхне,NOUN,1
31760,чарнамордзік,NOUN,1
31761,кацьчыны,ADJ,1
31762,няшчасны,NOUN,1
31763,трусы,NOUN,1
31764,невуцтва,NOUN,1
31765,пустазёл,NOUN,1
31766,ўздыхнуць,PROPN,1
31767,кангрэс,NOUN,1
31768,нідбайлівы,ADJ,1
31769,адбегчы,VERB,1
31770,пабыць,ADV,1
31771,жніва,VERB,1
31772,ікра,NOUN,1
31773,звраць,VERB,1
31774,слу,NOUN,1
31775,настой,DET,1
31776,згаворваць,VERB,1
31777,сцішна,NOUN,1
31778,затахкаць,VERB,1
31779,позадя,X,1
31780,учыніць,NOUN,1
31781,плю,VERB,1
31782,сваёць,NOUN,1
31783,найболей,ADJ,1
31784,перагас,NOUN,1
31785,ахмет-,PROPN,1
31786,цяслу,NOUN,1
31787,ляжаў,VERB,1
31788,ножк,NOUN,1
31789,барон,PROPN,1
31790,вялес,PROPN,1
31791,юне,NOUN,1
31792,апаганен,NOUN,1
31793,сьляз,PROPN,1
31794,рыжаваты,ADJ,1
31795,адходжы,ADJ,1
31796,залапатаць,VERB,1
31797,звяніць,VERB,1
31798,друкавацца,VERB,1
31799,шаблюк,NOUN,1
31800,паслухмянаць,VERB,1
31801,адзінютка,ADV,1
31802,прадсмяротны,ADJ,1
31803,па-сабачаму,ADV,1
31804,мітынгова,ADJ,1
31805,аглухнуць,VERB,1
31806,паважлівы,ADJ,1
31807,абудзі,VERB,1
31808,акупацыя,NOUN,1
31809,ква-ква,NOUN,1
31810,нераскрыты,SYM,1
31811,паустанне,NOUN,1
31812,прыхіны,ADJ,1
31813,цвіло,NOUN,1
31814,паўстрымаць,VERB,1
31815,пяцярня,NOUN,1
31816,наспяліцца,VERB,1
31817,надут,NOUN,1
31818,прэлата,NOUN,1
31819,закурыць,ADJ,1
31820,зарысаваць,VERB,1
31821,фактычны,ADJ,1
31822,плясканне,NOUN,1
31823,вывехаць,VERB,1
31824,вясел,NOUN,1
31825,паляндвіца,NOUN,1
31826,нястаць,VERB,1
31827,хвацко,NOUN,1
31828,красак,PROPN,1
31829,ялмужнік,NOUN,1
31830,сутунець,VERB,1
31831,землячок,NOUN,1
31832,прагалка,NOUN,1
31833,воін,PROPN,1
31834,спрэгчы,VERB,1
31835,жоўты,NOUN,1
31836,жальбой,NOUN,1
31837,скрута,ADJ,1
31838,абстраляць,VERB,1
31839,заблудзіўшыхся,VERB,1
31840,шоргат,SCONJ,1
31841,занёс,VERB,1
31842,баразна,PROPN,1
31843,тытуне,NOUN,1
31844,забыць,NOUN,1
31845,верх,ADV,1
31846,чорнарабочы,NOUN,1
31847,наркома,NOUN,1
31848,абкураць,VERB,1
31849,бараўляна,PROPN,1
31850,грунт,PROPN,1
31851,нягаснучы,ADJ,1
31852,саколі,ADJ,1
31853,узнім,VERB,1
31854,ператравіць,VERB,1
31855,песня,X,1
31856,растапоршчыў,NOUN,1
31857,сацыял-,ADJ,1
31858,паноў,NOUN,1
31859,сімяон,PROPN,1
31860,бірка,ADJ,1
31861,цягні,NOUN,1
31862,ўкрайны,PROPN,1
31863,памнож,ADP,1
31864,асярод,NOUN,1
31865,мышкавіч,PROPN,1
31866,біл,PROPN,1
31867,знізу,ADP,1
31868,нявольнічы,PROPN,1
31869,падковаць,NOUN,1
31870,хаткы,VERB,1
31871,звернцца,VERB,1
31872,паводкаць,VERB,1
31873,бангладэшскі,ADJ,1
31874,дзянькоу,NOUN,1
31875,уброд,NOUN,1
31876,панюхаць,VERB,1
31877,гром,VERB,1
31878,грахатлівы,ADJ,1
31879,партытура,NOUN,1
31880,склеціць,VERB,1
31881,рассвятляць,VERB,1
31882,клікаць,SCONJ,1
31883,сацыяльны,ADJ,1
31884,кіпеў,NOUN,1
31885,недалёка,NOUN,1
31886,кігіч,PROPN,1
31887,вазьмыцца,VERB,1
31888,пяршыць,VERB,1
31889,мачанка,NOUN,1
31890,канова,NOUN,1
31891,ўчуўшы,ADJ,1
31892,цыбук,NOUN,1
31893,памаладзець,PROPN,1
31894,зойм,VERB,1
31895,пытаць,ADJ,1
31896,езаць,NOUN,1
31897,вараж,NOUN,1
31898,-жыць,VERB,1
31899,ісцукра,ADV,1
31900,was,X,1
31901,хістанне,NOUN,1
31902,прывод,NOUN,1
31903,ясноць,VERB,1
31904,здарова,ADJ,1
31905,друг-дэпутат,NOUN,1
31906,здурэць,PROPN,1
31907,сінь,VERB,1
31908,верст,NOUN,1
31909,арці,VERB,1
31910,ўзгадняцца,VERB,1
31911,сіяць,VERB,1
31912,прыветна,VERB,1
31913,трыбуна,PROPN,1
31914,абсеўка,NOUN,1
31915,паклажаць,NOUN,1
31916,канава,PROPN,1
31917,памандрав,NOUN,1
31918,вымалаціць,VERB,1
31919,болып,NOUN,1
31920,сабр,VERB,1
31921,плакун-,SYM,1
31922,прыкусіць,VERB,1
31923,расстанцца,VERB,1
31924,адшчабекаць,ADV,1
31925,злякацца,VERB,1
31926,праліта,NOUN,1
31927,сургуч,NOUN,1
31928,баранётка,PROPN,1
31929,-сляд,NOUN,1
31930,хмля,PROPN,1
31931,хіхікнуць,VERB,1
31932,распрагчыся,VERB,1
31933,балонь,NOUN,1
31934,прахладаць,VERB,1
31935,шасна,NOUN,1
31936,джунгчы,VERB,1
31937,людкай-красы,ADJ,1
31938,ператворыш,VERB,1
31939,нягаслы,ADJ,1
31940,гузаць,VERB,1
31941,злавіцца,VERB,1
31942,стракоча,VERB,1
31943,дар,VERB,1
31944,прыназначыць,VERB,1
31945,патрэбны,X,1
31946,запляснелы,ADJ,1
31947,басіць,PROPN,1
31948,галіць,ADJ,1
31949,важданне,NOUN,1
31950,ўесца,NOUN,1
31951,сухастойка,NOUN,1
31952,размахнуцца,VERB,1
31953,буць,VERB,1
31954,штаць,VERB,1
31955,кафедральны,ADJ,1
31956,слёз,PRON,1
31957,блазнова,NOUN,1
31958,ф,PROPN,1
31959,друз,VERB,1
31960,печа,ADJ,1
31961,набраціся,VERB,1
31962,плямка,ADJ,1
31963,шыкнуць,ADV,1
31964,сляпіцы,VERB,1
31965,адстаўні,ADJ,1
31966,трасе,PROPN,1
31967,падвесіць,VERB,1
31968,вып’ваць,VERB,1
31969,рв,NUM,1
31970,бліцам,PART,1
31971,бацькаускі,NOUN,1
31972,стракатаць,VERB,1
31973,парасячы,VERB,1
31974,праетора,NOUN,1
31975,зысціся,VERB,1
31976,гідра,NOUN,1
31977,самадзейны,ADJ,1
31978,гомане-гуд,NOUN,1
31979,брацка,NOUN,1
31980,невыгода,ADV,1
31981,пазаліць,VERB,1
31982,неўспадзевачкі,NOUN,1
31983,змаляваць,VERB,1
31984,бляск,X,1
31985,шлунак,NOUN,1
31986,вадзець,VERB,1
31987,падаыцца,VERB,1
31988,нянавісця,PROPN,1
31989,бядняк,NOUN,1
31990,выношваць,VERB,1
31991,віный,NOUN,1
31992,-казка,NOUN,1
31993,сінагога,NOUN,1
31994,пяцісценны,ADJ,1
31995,рамэо,NOUN,1
31996,натача,ADV,1
31997,разматаць,ADJ,1
31998,камарню,NOUN,1
31999,пацехаць,NOUN,1
32000,параскрасць,NOUN,1
32001,к.,PROPN,1
32002,ўсыпляць,VERB,1
32003,пякучы,AUX,1
32004,звёцца,VERB,1
32005,адрозненне,NOUN,1
32006,гаротць,ADV,1
32007,сцізорык,NOUN,1
32008,квецуцца,VERB,1
32009,галасіста,ADV,1
32010,задумліў,ADJ,1
32011,юк,NOUN,1
32012,гражына,PROPN,1
32013,няздольны,ADJ,1
32014,паімкнуцца,VERB,1
32015,сполка,NOUN,1
32016,таўшчэразны,ADJ,1
32017,паганін,ADJ,1
32018,знойдзен,ADJ,1
32019,аніяк,ADV,1
32020,краль,VERB,1
32021,востранька,PROPN,1
32022,мізарнець,VERB,1
32023,напляццца,VERB,1
32024,-зора,NOUN,1
32025,карчы,VERB,1
32026,знал,VERB,1
32027,звонкая,VERB,1
32028,а.,PROPN,1
32029,перакінуўсь,VERB,1
32030,фае,ADJ,1
32031,вырас,VERB,1
32032,напрыкрыыцца,VERB,1
32033,дакінуць,VERB,1
32034,наджана,ADV,1
32035,гармонь,NOUN,1
32036,мыліцца,VERB,1
32037,анелька,PROPN,1
32038,абжываць,VERB,1
32039,чарнейшы,VERB,1
32040,густа-сіні,ADJ,1
32041,люлька,NUM,1
32042,курганне,NOUN,1
32043,чыесь,DET,1
32044,казацкае,ADJ,1
32045,мяцець,VERB,1
32046,маруда,NOUN,1
32047,ўзрошчаць,VERB,1
32048,ямчэй,NOUN,1
32049,ідэн,PROPN,1
32050,збутвелы,NOUN,1
32051,высказаць,VERB,1
32052,-пралетарка,NOUN,1
32053,цярпесці,VERB,1
32054,івася,PROPN,1
32055,-бар,NOUN,1
32056,будучаць,VERB,1
32057,малайчына,PROPN,1
32058,паздароў,PROPN,1
32059,бязбожна,ADV,1
32060,контр,ADV,1
32061,карусь,VERB,1
32062,травінка,PROPN,1
32063,апусцел,ADJ,1
32064,засланісці,VERB,1
32065,змейна,ADJ,1
32066,крэменя,NOUN,1
32067,грэнландыя,PROPN,1
32068,чахлы,ADJ,1
32069,зьвесіць,VERB,1
32070,няздзіўны,ADJ,1
32071,нарачоны,ADJ,1
32072,ёлкы,ADJ,1
32073,прымусець,VERB,1
32074,павет,NOUN,1
32075,выпрэма,NOUN,1
32076,тлусты,DET,1
32077,саколле,NOUN,1
32078,дажыць,NOUN,1
32079,зносць,VERB,1
32080,бенкендорфавы,ADJ,1
32081,вечна-штодзенна,PROPN,1
32082,прыманка,NOUN,1
32083,наўзнак,NOUN,1
32084,ляжалка,NOUN,1
32085,арлёнак,NOUN,1
32086,ядваб,SCONJ,1
32087,сірацінка,PROPN,1
32088,забаўліць,VERB,1
32089,годне,ADV,1
32090,слепават,NOUN,1
32091,ворлік,NOUN,1
32092,маўчалівы,ADJ,1
32093,заводаць,VERB,1
32094,дзяучыны,ADJ,1
32095,прытаць,VERB,1
32096,вяраць,VERB,1
